id,tweet
1141453761883312133,indo pra unb pra absolutamente nada 🤩
1141452807263969281,e voce? não bem pra unb cadela?
1141452771989819393,n tive nem coragem de ficar na unb pra ver o ônibus sair por motivos de: tristeza no fundo da alma (mas mt feliz pelos meus migos q vao)
1141452531094216706,vou pra aula de fitdance flertar com a poc bonitinha da unb
1141452040402612224,kkkkkkkkkkkkkkkk dilemas de um estudante da unb 
1141451279811665920,"sapatao linda paulo freire sua risada administração  maravilhosa “ vitoria “  “ se eu vir na unb de madrugada a vitoria vai ta aqui, pq ela n vai pra casa “"
1141449947734269957,"eu voltava da unb de mil jeitos 110 e depois metrô  819 (passava a noite inteira no ônibus) 816 (quando eu entrei na unb, o ônibus nao entrava na unb) 110 e depois 809 (se fosse num horário decente) "
1141449398100090880,vontade de fazer xixi e uma hora ainda pra chegar na unb 👍🏼👍🏼👍🏼👍🏼
1141448743767687169,márcia: não vai ter mais hh na unb estudante ciências sociais: kkkkkkkkk ata
1141448678928015362,se tem uma coisa boa que a unb trouxe pra minha vida foi a amizade da emilie
1141447599377080325,eu to na unb
1141447426970181640,"eu fazendo prova na unb hoje foi assim: ""ss eu sei que tu me sondas..."" "
1141445773260992513,como provocar um colapso social na unb. 
1141445284884561920,wi-fi da unb não colabora
1141444673812205569,"unb n gosta de mim, é oficial"
1141442669861847041,"letícia marques, formada pela , representa o brasil no #gapsummit2019. “na minha inscrição falei dos nossos projetos no sesi e das minhas experiências de liderança como o meu papel de juíza na ”, diz letícia: "
1141442607421280256,agora eu sou uma estudante da unb completa 
1141442368832462848,demorei 3 segundos entregando o trabalho pro professor mas por morar no gama o trajeto unb casa no total deu 3 horas 😍😍
1141441499806281728,"gps mostrou que o 168 entrou na unb, aí de repente, sumiu aushahshha tô sendo trollado por tudo e todos nessa vida"
1141440912259768320,nao sei se estou vivendo ou só me apaixonando todo dia por um garoto diferente na unb
1141440704062902274,eu amo como as vezes demora 20 minutos e as vezes demora 2h pra ir de sobradinho pra unb  parece tem um buraquinho de minhoca aqui
1141439289789747200,"e o dia segue bommm, até revista da unb eu ganhei hoje"
1141439209422635009,veiii a unb bem que podia me ajudar e depositar a minha bolsa tipo essa semana ainda né
1141439064060702721,[19/6 17:00] evelyn camargos: nem tudo é balbúrdia [19/6 17:00] melhor do mundo: é la unb mesmo né? [19/6 17:00] evelyn camargos: sim [19/6 17:01] melhor do mundo: vcs fazem a balbúrdia depois né
1141438841666113536,"olha brito sinceramente, uma q n da ss outra que faz isso pq unb pq"
1141438457690169352,"relaxa, a vida recompensa, deixou de gabaritar relatório no em pra gabaritar as provas na unb, tenho fé em ti"
1141438255595950085,indo para unb pegar o ônibus pro evento que eu gosto.
1141437552781680640,"a coordenação do centro de #desenvolvimento regional do distrito federal (cdr df), em parceria com o cgee, promovem a oficina de refinamento dos alvos temáticos do cdr df, na próxima terça-feira (25), na . conheça o projeto: "
1141437304579473408,ansiosa para dia 2 de julho pra sofrer pela minha nota da unb
1141436955026231296,duas horas esperando pra poder usar um computador nessa unb
1141436807218900993,gente o wifi da unb é muito bom na reitoria
1141436517128331264,com pressão baixa desbravando o subsolo da unb
1141435194802671617,bom dia o senhor está pela unb?
1141434947967901696,melhor coisa que a unb fez foi dar prazo pra trancamento geral pq se não eu já teria trancado esse e os próximos que tenho direito
1141434904632266752,quando começarem a postar as fotos saindo da unb pro interbio irei começar a chorar se preparem
1141434393103425536,hj me apaixonei por um agroboy da unb
1141431445275185158,"amigos letristas  hoje estarei na unb dando aula na disciplina ""sintaxe da língua portuguesa"" no bsas. quem quiser colar e aprender um poko + é só chegar. bjs"
1141430240910221312,"deus me livre minha cara marcada por ai nessa unb, ainda bem q sou so estagiária e faço o q mandam"
1141428435266482176,"a secretaria de comunicação/unb compartilha com o público seus critérios de divulgação no portal, redes sociais e outros meios.  o objetivo é que comunidade saiba como funciona a secom e quais os parâmetros utilizados para dar vazão a conteúdos sugeridos. "
1141428193527775232,eu fui na contabilidade ai a contadora  meu filho fazia ciência da computação na unb e teve 3 colegas dele q se mataram pq isso é curso pra doido
1141425898505347073,semestre que vem estaremos juntos ! parabéns por avançar e crescer sempre! 
1141425786756485121,alunos da unb no final desse semestre: 
1141425480752652289,unb tá com tanto carro hoje que eu nem estava reconhecendo o icc sul
1141423265245802496,esses berros funcionavam muito bem nos anos 70 contra 171 formados na unb.
1141423079865892864,"na unb, comprovante de votação eleitoral é tudo"
1141422755205865473,"eu até aceito bloquear p grindr unb, mas o sci-hub eu não admito"
1141421876247506946,será se algum bom anjo d deus que esteja na unb pode me dar um remedinho pra dor de cabeça
1141421696093687808,unb ocupa 15ª posição entre as melhores universidades da américa latina 
1141421461187510272,"grátis eu só conheço a capu da unb, o bru faz lá. o horário até é bom pra mim mas eu morro de vergonha"
1141421252600614912,tanta gente p encontrar na unb... eu encontro quem mais fode c meu psicológico kakakak
1141419515814789120,cola na unb porra
1141419416036478977,a experiência de curitiba na conferência sobre mobilidade urbana saudável. professora tatiana gadda e professor nestor saavedra da utfpr! #utfpr  #ufrgs #ufsc #unb #obu #ufpr #cdui desafio intermodais! 
1141419279163768834,"saio da ceilândia pra vir pra unb pra ter uma aula pra professora avisar que não vai ter aula faltando 10 min, olha sinceramente"
1141419170850070528,"vim a toa na unb, é isso"
1141418944940707840,unb ocupa 15ª posição entre as melhores universidades da américa latina 
1141418755492384768,sapatao demais  casal lindo da porra unb bbb memes da gretchen  linda
1141416811499532288,vai aparecer no unb paquera 😆😝🤩
1141414519136247808,"ai amigaaaa :( melhoras, viu! se precisar que faça algo na unb pra ti, avisa!"
1141414168962260992,minha pesquisa foi aprovada pela unb.
1141413960702484480,qm vai fumar um tabaquinho cmg nessa unb hj hein? to abalada
1141413259356123139,projeto voluntário coordenado por estudantes da unb prepara candidatos para vestibulares e enem - iesb portal de jornalismo 
1141412930807914496,caiu a ficha de que tô na unb e de que o semestre tá acabando
1141410847757086720,eu e camila mostrando unb e ufam pra apresentar as faculdades uma pra outra = tudo pra mim
1141410036033445891,queria ainda ter um tempinho pra ficar de boa na unb conversando com as pessoas mas ultimamente to tendo tempo nem pra viver direito...
1141409024933531648,ô deus me ajude a ter forças de ir pra unb hoje senão eu nunca vou saber a diferença entre complemento e adjunto
1141407359442595842,"mais uma universidade que promove balbúrdia. olha só 👇👇👇  a universidade de brasília (unb) alcançou a15ª posição no ranking das melhores universidades da américa latina, de acordo com levantamento da revista britânica times higher education (the). na... "
1141407187350249472,finalmente achei uma lanchonete digna aqui nessa unb q vende um copo de café q realmente vale 1 real
1141406490856742913,esqueci meu estojo em casa pra que eu vim pra unb mesmo
1141405900973989888,"se os caras mentissem ter doutorado na ufmg, na unb, na unesp, seria tão bonito quanto para o currículo e ninguém iria atrás verificar. mas ficam nessa punheta para harvard e são desmentidos vexatoriamente em segundos."
1141404611187806208,teve uma menina da unb qfez o tfg dela usando os caixões perdidos da rodoviária. eu fiquei apaixonado na ideia
1141403570627108864,"na conferência sobre mobilidade urbana saudável, apresentação da experiência de curitiba pela professora tatiana gadda e professor nestor saavedra da utfpr! #utfpr  #ufrgs #ufsc #unb #obu "
1141401890380533765,to morrendo de sono e minha mae ja deduz q eu fumei maconha na unb
1141401261469818888,"eu queria dizer que se vc estuda na unb vc tem obrigação de falar com as pessoas que trabalham aqui na limpeza, pq essas pessoas são os próprios anjos que existem na terra, de verdade, não custa nada dar um ""bom dia, boa tarde"". principalmente a galera do bsa sul, eu amo"
1141395416900153345,sdds do q a gente n viveu ainda unb/emb
1141394686927626240,"ahhhh, unb, sua linda. tô voltando. bora fazer muita balbúrdia nesses próximos 4 anos! é chegada a hora do doutorado!  • • • #simpassei #aprovada #doutorandaemação #unbsualinda #pesquisadoraemformação #começandoasaga… "
1141394030997254144,geral da unb  geral que vai colar na festa junina do caso  ↘ estarei vendendo bolos bombons a 3taokeis isso mesmo três  taokeis  uma delícia viu? quem num comprar é feio
1141393903150620673,eu acho u ó ter que vir pra unb só pra assistir seminário
1141393375679135751,"*a unb - para mim - hoje em dia - é um peso, um estorvo! verdade seja dita!  ***"
1141393235480391680,"*a unb - para mim hoje - em dia - é um peso, um estorvo! verdade seja dita!"
1141392772601131009,"gata, cadê vc? fiquei até às 13h30 na unb e não te vi :'("
1141391386845089792,meu deus o que ta acontecendo que hoje eu encontrei todo mundo na unb
1141390983466237952,muito bom trazer o diego pra unb pois vim pra aula apenas com casaco e celular e o resto das coisas todas dicaram com ele
1141390371416694786,"a unb para mim hoje em dia é um peso, um estorvo! verdade seja dita!"
1141389474024370183,ai... ir na unb só pra uma aula mesmo?
1141388050007822336,gentê tô aqui no icc sul ao lado do banco caixa vendendo umas roupitchas top e baratas bjus passem por aqui manas da unb
1141387548595503105,melhor amigo  maconha  domus  pt juntos matematica indie  musica triste eu to bem  unb te amo
1141387218633707520,"jovem, tá na unb?"
1141383569878781953,pq nenhum uber que eu pego indo/voltando da unb acredita que eu realmente já to na faculdade?
1141382707861237762,geografia unb só tem párias
1141379127208865792,"[livro] a política no interior das nações (joseph la palombara) [unb, 1982] "
1141379042261831680,parece q todo banheiro da unb q eu entro eu to transpassando as barreiras de segurança de chernobyl misericordia
1141377729247481864,aquela pessoa que você tem certeza que já superou.......  até esbarrar com ele na unb
1141377491132661760,"um dos motivos da baixa qualidade do debate público no brasil é a quase absoluta invisibilização da experiência vivida da classe trabalhadora. por luis felipe miguel, cientista político da unb  "
1141377084159397893,"unb tô fora, pego meu croissant de chocolate e vou embora. partiu feriadão"
1141376379323322371,ia fazer mas uma menina sentou onde eu ia unb eu te odeio
1141375487886815232,"[livro] paz e guerra entre as nações (raymond aron) [unb, 1979] "
1141375168301977603,o que vou fazer nas quartas quando acabar o semestre e eu não for mais pra unb comer minha marmita de strogonoff vegano??
1141375003738419202,"sim, no site diz que eu fiz a parte online no dia 25 de abril e eu fui na junta no 10 desse mês, mas a unb espera de boas isso."
1141374920376688646,"não te conheço, mas tu és da galera lgbt, comuno- arrivista da unb. teus textos são rastejantes e revelam oportunismo para compensar tua mediocridade!"
1141374801837264897,rafaella amiga linda que foi comigo até o icc sul pra eu colocar pano nas caixas pros gatinhos da unb dormirem quentinhos  e ainda voltou pro norte pra eu colocar também 
1141374623164116992,projeto voluntário coordenado por estudantes da unb prepara candidatos para vestibulares e enem - iesb portal de jornalismo 
1141374569367986177,"eita porra? ainda bem que liguei lá na unb e os bicho disse q eu posso deixar o documento pendente até receber, pq se n eu ia perder a matricula fudido"
1141374231231553536,"a unb mano (não é o espelho, são 2 trecos de botar sabonete sim) "
1141373995922710528,será que um dia quando eu estudar na unb eu vou aparecer no unbpaquera??????????? [    ] sim [    ] não [    ] hm kk bjs
1141373172538859521,"amiga, chega na unb que horas hoje?"
1141371967066558464,a unb nao vai mt com a minha cara nao
1141371506397782016,samanta quase formada em relações internacionais perguntei qual era a capital do cazaquistão ela n soube responder que ensino é esse unb se pronuncie
1141371346351525889,#unb ocupa 15ª posição entre as melhores universidades da américa latina -  
1141367315071721472,"eu sempre tive curiosidade de saber quantos anos você tem e oque você faz — tenho 17, tô terminando o em pra entrar pra história na unb, sou músico e danço "
1141366603168256002,tá na unb xuxu?
1141365373507461121,vira e meche falam que me viram na unb problemas de ser padrão barbudinho e de óculos
1141364878067851266,me sentino indo de roupa social pra unb
1141363858071785472,"a minha sogra é topíssima, ela disse que se eu passar no vest da unb ela vai fazer uma festinha pra comemorar! kkkk"
1141363710088364032,e eu que procrastinei subindo a pé da unb até o koni pra encontrar a morena só pra não fazer meus fichamentos a que nível giulia  a que nível
1141363092716228608,"a.c.e, unb skz"
1141363007689306114,unb ocupa 15ª posição entre as melhores universidades da américa latina 
1141362281156108290,"é tão gostosinho rever alguns amigos, já valeu apena ter vindo pra unb"
1141361705819222017,to na unb desde 8:40 pra nada
1141361272761569281,primeiro dia q vou pra unb essa semana kkkkk ai deus
1141361184853123073,se perder dentro da unb é minha arte
1141360990061301765,dias 24 e 25/06 no auditório do memorial darcy ribeiro (na unb) acontece o i seminário nacional unb e fundação darcy ribeiro. inscrições gratuitas  no 
1141360464959553541,na unb é com os gatos
1141358288413581312,perdi os artigos que precisava ler pra ontem e não tenho internet. nem passagem pra ir a unb usar a de lá 💁  só carolina de jesus pra me entender: ser pobre é uma constante vontade de morrer pois cansa tanto corre pra nada.
1141357646592782336,"coisas de albina! tomar um tombo no meio da unb, levantar e fingir que nada aconteceu e que não tá tudo doendo!"
1141357352697892864,q saco vim pra unb pra nada
1141356899239124993,acabei de aconselhar uma mina a falar com a melhor amiga dela pra ir em um psicólogo porque ela ta com sintomas de depressao. a unb deprime os alunos e tem gente que acha que isso ainda é frescura....
1141356246915866630,lendo o texto q tem no site unb sua linda e meu deus que orgulho dessa universidade
1141355928001941504,"vix amiga, tenho q ver como vai ser minha grade na unb, ai dependendo se eu conseguir conciliar... mas vim aqui mais por causa do meu irmão"
1141354124807737345,eu só queria ir p unb logo mas meu irmão está a 1h neste banheiro e eu n posso toma meu banho
1141354025062936577,"o povo acha que é o estudante da unb que fica de role fazendo nada na universidade, meus filhos são os burgueses de particular que vem pra cá só pra rolezar! tomar no cu"
1141353942477090816,ou acabo com a unb ou ela acaba comigo
1141353239339773952,foda ne man 3 anos na unb e ate hoje nao aprendeu a usar abnt mas a culpa eh da monitora
1141353148327616514,"parabéns pela criação que vcs deram a ele,e desejo de coração que ele conquiste td que deseja como recompensa por ter sidovum bom filho."
1141353112441163777,indo pra unb só pq hj é o dia de tomar açaí com a suh que é a melhor coisa das minhas quartas
1141352893146120192,unb me saturou já
1141352319428247552,"ja deu, unb mata um por segundo"
1141351702756544513,"esse tem que ser o padrão, tem uma colega que fez filosofia unb mas trata nesse nível os pequenos dela. cagada farão de qualquer jeito mas aqueles que forem bem instruídos voltaram ao bom caminho sempre."
1141349820340346880,vou p unb tipo 12h onde estará
1141349549459595264,escolhendo os dias da semana pra ir pra unb pq não tenho dinheiro da passagem todo dia
1141349321088147456,porfavor alguem me salva um fumavel nessa unb
1141348957446180864,nao só da unb bjs
1141348149174460417,"calma q bugou agora pq na unb e na ufpr tem uma adriana ahahah mas não, aqui vai ser o angeli e a kênia agora"
1141347212607283200,"todos os dias passando raiva com aquele povo da unb que acha que aquela faixa vermelha de ciclista é na verdade faixa de pedestre. e ainda passam desfilando, o que me deixa ainda mais 100% puta"
1141347094298615808,não queria pisar naquela unb hoje
1141344859615313920,ai hj eu to com preguiça de ir p unb mds
1141344417095266304,"final de semestre cê passa pelo icc tem gente chorando, vai no banheiro, gente chorando, entra na sala mesma coisa, saio da unb com a minha tristeza e dos outros acumulada"
1141344406999642113,gosto dos posts polêmicos do unbpaquera porque dá pra filtrar bem quem eu devo olhar com desgosto e quem não devo na unb   hoje por exemplo o cara culpou a mina por beber e o cara forçar ela a transar sem camisinha
1141343348147609600,"mano ontem eu encontrei o amor da minha vida na unb,mano sério,papo reto a mina poh era a coisa mais linda desse mundo todinho ff"
1141343327708766208,eu só queria um ônibus direto pra unb nessa manhã de quarta-feira. tudo o que eu queria.
1141343280594112512,"simpósio drogas e sistema de justiça na fd/unb. na tribuna . também na mesa bia vargas,  e o ministro . "
1141340582092115968,"sonhei que passava na unb, universo, me ajuda"
1141337918444904448,hj é quarta porém sexta pois não terei mais nem unb nem estágio essa semana :d
1141336594470854656,todo dia vc falando isso so pq n to na unb
1141336137065291780,"12h saio da aula, vc tá na unb?"
1141335842344046593,"i'm at unb - faculdade gama (fga) -  in brasília, df "
1141335120709869570,"meu cabelo natural é um ondulado quase liso. aí é a primeira vez q vou pra unb com o cabelo natural depois que eu cortei pela última vez, mas zero impacto, pois só muda as ondinhas na ponta"
1141334455312887809,unb na sexta 
1141334262270091264,a galera da unb já saiu pro interbio ne? deve dar quase uma semana de onibus kkkk
1141334063040458753,"a edição nº 22 da darcy acaba de ser lançada e traz o dossiê ""astros celestes e o espaço sideral"", mostrando que a vastidão do universo é importante objeto de pesquisa, inclusive na universidade de brasília.  acesse a versão digital em "
1141332705700978688,"não consegui, chorei na unb"
1141331672840978432,toda segunda e quarta raquel descendo pra unb de bike yellow
1141331327620456450,pedi uma vitamina na unb achando q ia ficar super alimentada recebi leite batido
1141330903240757248,"admiro pra caramba meu prof de pe  a matéria dele é uma bosta, (questão de gosto) mas o cara é um gênio  deve ter nem 35 anos e já é doutor/prof da unb"
1141330763763335168,to trabalhando do lado da unb
1141329944804560896,"tomara, deus, que hoje tenha aquele samba bem gostoso que tem toda quarta la na unb que aí eu fico em paz"
1141329521423126528,que q tu que faz na unb bixo
1141329339407114247,"debate importantíssimo sobre drogas e sistema de justiça na faculdade de direito da unb. na mesa de hoje, os palestrantes são o ministro , o juiz , a prof. beatriz vargas, a defensora pública lígia prado e o pedagogo max maciel. "
1141328467457466368,gente kkkkkkkkkkk eu saí no unb paquera 
1141327855474946048,amiga eu só vou pra unb sexta então passarei esse tempo todo deitada
1141327546556063748,a fds n vou na unb hj
1141325332609417218,vir pra unb &gt; entrar no pet &gt; dormir
1141324748997234700,ainda não. acho que irei hoje à tarde atrás de bolo antes de ir pra unb.
1141322839108308992,"isso que eu tô te falando. geralmente é assim em todos. não necessariamente aquele grupo. não é pra falar nada demais, mas quando eu saí com suas amigas no dia do teu aniversário nenhuma olhava na minha cara. fiquei até  ""eae"".   e na unb muito pior, as panelinhas já são formadas"
1141322369790873601,"vaga republica plano piloto - asa norte  galera eu não tô morando mais no plano piloto e tem uma vaga na república que eu morava. é na 409 norte, perto da unb, dos bares e do mercado. 500 conto as contas tudo e a galera é super do bem, nenhum bolsonitro. temos dois gatos lindos."
1141317947182518272,cadê a galera da unb pra me chamar pra almoçar?
1141317450899886080,é assim que o  estuda na unb 
1141316619500699649,ele vai pra unb  entao é
1141315460140601349,adorei a fic que inventaram no unbpaquera de que o faurrasco é organizado por atlética e de que tinha cartaz sobre a festa colado pela unb
1141315224328384512,"auhauhuhahueh normal amiga!!! hj eu vou tá pela unb de tarde até a noiteeeee, sepá de lá tb pilho bar só não vou poder beber mas turu bem já superei este fato"
1141314768810233856,"ela estará no seminário.  laura boeira é psicóloga (ufrgs), mestre em bioética (unb) e diretora-executiva do instituto veredas, ong dedicada à tradução de conhecimento para políticas públicas. será uma das… "
1141313089561923586,sdds unb que era só 50.
1141312722090545153,se eu morrer no caminho da minha casa pra unb eu não reprovo nesse matéria e fica tudo certo... vou tá morta msm nem raiva eu vou sentir mais ( espero)
1141311484401803265,essa imagem é igual a 95% das garotas da unb
1141310111236984833,a unb tá uma maravilha pra quem tem renite
1141309983218372609,"então eu me afastei muito. tava com depressão. perdi a confiança nas pessoas e na religião. então, um belo dia, eu tava andando pelo icc sul da unb e vi um cartaz do acamps (aconteceram algumas coisas antes, porém esse é o ponto chave)"
1141309964021116928,"véi, que preguiça de ir pra unb, não queria vê a cara de nobody hj, professor, monitor, aluno"
1141307677693423621,"se tem uma coisa que eu odeio na unb é: chegar em casa, dormir, acordar, sair."
1141307537066811393,"conferência discute alternativas para uma nova educação.  cerca de trinta educadores do país estão confirmados na programação do evento, que acontece de quinta (20) a sábado (22), na faculdade de educação. ."
1141306932260720640,estudar na unb e trocar/trancar curso é tipico
1141304542832799744,o estudante da unb só pega sol desse jeito: esperando o 110 
1141303253654806529,o 110 movido a biodiesel da unb tá tocando shallow. tudo pra mim????
1141302198711783424,eu devia era para de pagar caro em aluguel e morar logo na unb
1141300259567669248,eu to so a geisa 8h da manha perguntando no grupo se alguem sabe onde vende melancia perto da unb
1141297147410825216,"eu deveria já tá chegando na unb, mas to aqui tomando um leitinho... bom dia!"
1141296084620386306,"esqueci o carregador do computador, tenho nada pra fzr na unb agr"
1141295478354698240,"estarei vendendo cookies hj novamente com bastante chocolate meio amargo apenas 3 reais  ajude 1 garota da física (ou seja, uma garota que sofre demais) a conseguir ir num show !!! estarei vendendo na unb (provavelmente no cafis)  ps: imagem das belezinhas e avaliação de lalavo "
1141294732078923777,"bom dia! começa, daqui a pouco, na  a conferência mobilidade urbana saudável, c/apresentação de pesquisa realizada entre 2016/2019 pela unb, ufrgs, ufsc e oxford brookes university, no reino unido. #unb #ufrgs #ufsc #oxfordbrookes #pesquisa #utfpr "
1141292746638004226,"hj sonhei q entrava na unb, um sonho bom mas medonho"
1141290150963662848,"hoje era meu dia de dormir até mais tarde, mas infelizmente a unb sempre ferra comigo"
1141288090989993985,textos sobre husserl e tomás de aquino de edith stein  lançamento no v simpósio internacional edith stein na unb em agosto  maravilhosa notícia! 
1141285575699382272,professora de direito da unb faz a melhor pergunta a sérgio moro após vazamento de conversa 
1141285411546959876,a humilhação de ir p unb sexta
1141285374163148801,"seminário- icms no distrito federal  o evento será realizado pela oab/df e cat/df, no dia 27/06/19 no auditório joaquim nabuco, na faculdade de direito da unb (campus darcy ribeiro). #catoabdf #icms… "
1141284570743971841,"seminário- icms no distrito federal  o evento será realizado pela oab/df e cat/df, no dia 27/06/19 no auditório joaquim nabuco, na faculdade de direito da unb (campus darcy ribeiro). #catoabdf #icms #direitotributario… "
1141271836950441985,globo comunidade df | livreiro chiquinho da unb vira tema de documentário | globoplay 
1141270848214589440,tive uma ideia genial de estampa pro faurrasco graças as pessoas reclamando do faurrasco no unb paquera
1141264166189260800,não achei blusa de frio q qria p ir p unb  vou ter q trancar a faculdade
1141244067961069568,ir virado pra unb pq fodase
1141241525730516993,uma única e exclusiva vaga pra med vet na unb qual a chance de passar ? mais fácil perder 60$
1141236128495878145,"já eu acordo umas 2h antes da aula (atrasado, diga-se de passagem) saio da santa maria em um onibus lotado até a rodo onde eu pego outro onibus lotado, demoro em torno de 1h30 pra tá na unb e chego lá pra ela não dar aula e ficar de migué."
1141236125715054592,"mas será que a ana agra ficaria muito chateada se eu faltasse amanha pra dormir? cá entre nós que ela não tá dando aula e que ela acordar mil vezes mais tarde, saí da casa dela no sudoeste de carro e em uns 20 ta na unb"
1141221172090146817,"acho q tem como eu reaproveitar, mas fiz mto pouco do curso d histkria aki na unb entao se pa vou do zero! kkkkkkkk doidah"
1141208988928892929,exposição na  apresenta artefatos fabricados há mais de 8 mil anos. confira no #repórternacional - brasília: 
1141208723765043201,migs linds e estiloses em unb - universidade de brasília 
1141208382776455168,"fui pegar o 339 hoje  uma rodinha de amigos:  ""tu que é o mlk que voltou do role com a sacola na cabeça?""  namoral, não piso mais na unb"
1141204980952653824,mano parece que amanhã eu já não tenho mais aula      pena que tenho que escrever meu trabalho   mas é isto amanhã eu vou dormir tanto em qualquer canto da unb sorte pra mim sério
1141197319414714369,grande erika q luta desde nova em 1976 já foi expulsa da unb pela ditadura e erika briga pelo povo há quase 50 anos. a vida toda e nunca traiu o povo e sempre vota pelas causas sociais. foi a mais votada na esquerda no df e dava ministra no gov lula 🦑 pela vida toda dela povo 
1141193466967404544,"tem pelo menos dois casos de ataques em escolas que foram de fato realizados (realengo e suzano). os assassinos postaram no blog, cometeram o assassinato e se mataram. e teve o planejamento de um ataque à bomba na unb, que foi evitado e o autor (que fundou esse blog) tá preso"
1141190969221681152,"é verdade, formada na unb inclusive "
1141189282029285376,coloca na unb pf
1141181869985341443,"o que podemos dizer de hh da unb, eu te buscando com a blusa toda cheia de sangue? ou eu indo na puta que pariu do lago sul pra te buscar em open bar da arquitetura? tem muito mais de onde veio essas."
1141177241143042049,agora eu quero que tenha surto de caxumba na unb só pelo meme.
1141177223736676352,biaa crush: eu quero nós duas juntas todas sujas de tintas mostrando que passamos em enfermagem na unb  é disso que to falando migos! melhor pessoa desse mundo. verdadeiro significado de quem tem uma bia tem tudo ❤️
1141176837617442818,pela primeira vez eu apareci na unb paquera sem saber quem foi que mandou o spotted
1141175185606922240,você é a melhor pessoa dessa unb!
1141174929884426241,"eu nao tenho mais psicológico pra estudar de noite, semestre que vem eu não piso naquela unb depois das 18h nem que me falem ""se vc fizer matéria de noite a gent te da todos os creditos pra vc se formar"" naum kero"
1141174774900625408,acho que minha maior vitória na unb foi parar de me iludir com os títulos das disciplinas.
1141174347832483841,"todo dia a fau no unbpaquera, difícil essa escoliose de levar a unb nas costas"
1141171792691769344,não te conheço mas eu te acho mt linda maravilhosa. só te vi pessoalmente uma vez na unb comprani lanche. aiai mu… — anem q coisa mais fofa. muito obrigada ❤️ 
1141171732155420672,oqq tá acontecendo com a unb genten 
1141171380907646978,saudades dele com esse cabelinho e junto com o unb 😔😔😔 
1141169625780170752,"introdução ao método de marx com josé paulo netto (primeira parte) - ppgps/ser/unb, 19/04/2016 "
1141168606425866240,"q dia tu tá na unb garota, tem q pegar teu top"
1141167296796332033,comprem cookie da . melhro cookie da unb
1141166001196863488,eu só queria voltar no tempo e ter escutado as (poucas) pessoas que me aconselharam a fazer cursinho pra tentar unb mais um pouco só invés de ter entrado no ceub logo de cara
1141164862833217536,pensando se vou mesmo pra unb amanhã mesmo morrendo não sei se tem aula à noite aiai
1141164700211847169,outra opção também é você entrar no youtube e assistir as aulas de análise na reta/análise real do impa. é o curso inteiro de análise 1 da unb
1141164686907465729,"lançamento: para quem está no rio, evento imperdível! #livro #livros #editora #livraria #anpuh #história #históriadobrasil #cultura #conhecimento #uff #ufrj #ufrrj #uerj #unirio #usp #unb #unifesp #ufpa #ufrgs #ufs #ciênciapolítica #sociologia #historiador #historiadores #editor "
1141164128687595523,perdi uma das minhas blusas de frio favoritas na unb espero que tenham deixado no achados e perdidos 😰
1141162815287377920,"vai dar 23h e eu fui deixada na unb, que amigos otimos eu tenho"
1141161831131688961,gente uma vez uma pessoa q não é da unb vetou a minha caneca do rolê me senti muito ecochata e periférica 
1141161648050311169,atualmente minha vida se resume em ir pra unb chegar em casa e ver the office
1141161175872233472,vc estuda na unb? — eu não estudo não mo. 1000% atoa aq 
1141158753955393536,"vei, eu tenho muito que achar uma coisa rentável na minha vida. qualquer coisa fi. porra de unb"
1141158087040147456,como é ser o padrãozinho mais concorrido da unb??? — foda não posso repetir roupa com medo dos clicks 
1141156488356007936,considerando ir pra unb só pra não perder minha última aula com a professora mais fofa do mundo
1141155937593507842,amiga coragem que eu vou pra unb a semana toda kkkkkkk mas vamos dois dias
1141154715926966274,olha que interessante   
1141154659308060673,quero ir amanhã pra unb n
1141154319242289155,"eu não sei durante quanto tempo ele promoveu no unb, mas foi por causa disso que nao participou em take me higher"
1141154182503817216,"ele já estava no a.c.e, mas foi promover no unb (vá ouvir a música black heart, coisa linda), mas continuava dentro do ace tanto que acho que os meninos postavam fotos com ele :))    na música do unb, acho que é fácil dizer quem ele era, mas enfim, loirinho com mechas roxas"
1141154170726232065,ela unb eu video-aulas no yt
1141154008440221696,deveria me preocupar com o ira agr? serasse  eu reprovar com sr  e ficar com ira abaixo de 4 é vacilo?  não aguento mais as aulas do fausto além de ter que ficar nesse frio desgraçado nessa unb   ai eu odeeeeeioooooooo
1141153831583125505,"ele estava ativo no unb, grupo temporário de um reality"
1141152157263179784,futura aprovada puc&amp;unb&amp;espm mais linda e carioquinha politizada se achando feia e burra ah paraaaaa né
1141151774792912896,ele tava participando do unb (grupo temporário de um programa q eu esqueci o nome k)
1141151685383004160,eh pq ele tava no unb
1141151550032756736,o que queria msm era que o resultado do vestibular da unb saísse logo e que meu nome esteja lá na lista de aprovados 
1141149689397555201,"oxeeee?????? pede na unb véio, e divide comigo rsrs 😜"
1141149581054480385,"dois casos que ilustram o excesso de sensibilidade dos nossos dias:  1) postei uma piada comparando a estrutura da unb com a rodoviária no grupo da universidade. apesar das centenas de interações positivas, um... "
1141148075853000709,meu pai e essa besteira dele de não me deixar ir p coisas só pq é com gente da unb
1141146967722070016,meu professor colocou um parabéns na minha prova unb meu amor 
1141146845420445696,toda vez que levo o note pra unb eu fico na lombra de ser assaltado
1141146674200551424,indo pra unb amanhã por motivos de tédio
1141145437698740224,unb notícias - unb avança em ranking das melhores da américa latina 
